year,name,description,longitude,latitude
2019,Aerial,Non-Residential Property Operators,144.9523,-37.825390000000006
2019,Melbourne Exhibition Centre,Other Administrative Services n.e.c.,144.9523,-37.825390000000006
2019,The Boatbuilders Yard,Cafes and Restaurants,144.95341000000002,-37.824290000000005
2019,Charlie Lovett,Cafes and Restaurants,144.9505,-37.82411
2019,Plus 5,Cafes and Restaurants,144.9505,-37.82411
2019,Meat Market South Wharf,Cafes and Restaurants,144.9505,-37.82411
2019,Akachochin,Cafes and Restaurants,144.9505,-37.82411
2019,The General Assembly,Cafes and Restaurants,144.9505,-37.82411
2019,BangPop,Cafes and Restaurants,144.9505,-37.82411
2019,Munich Brau Haus,"Pubs, Taverns and Bars",144.9505,-37.82411
2019,Crown Metropol,Accommodation,144.95861000000002,-37.825759999999995
2019,Mr Hive Kitchen & Bar,Cafes and Restaurants,144.95861000000002,-37.825759999999995
2019,Mesh/Tonic Bar,Cafes and Restaurants,144.96001,-37.82399
2019,My Goodness Pizza,Takeaway Food Services,144.96137,-37.82383
2019,Vegie Kitchen,Cafes and Restaurants,144.96076000000002,-37.824909999999996
2019,QB Cafe,Cafes and Restaurants,144.96076000000002,-37.824909999999996
2019,East By West,Takeaway Food Services,144.9605,-37.82526
2019,Southside Coffee Co,Takeaway Food Services,144.96192,-37.823840000000004
2019,Boyd Cafe,Cafes and Restaurants,144.96116,-37.82577
2019,Ink Hotel Melbourne Southbank,Accommodation,144.9625,-37.8244
2019,Dee Casa,Cafes and Restaurants,144.96358,-37.823479999999996
2019,Ten BBQ & Hotpot Buffet,Cafes and Restaurants,144.96325,-37.82376
2019,Rozas Kitchen,Cafes and Restaurants,144.96325,-37.82376
2019,Spire,Cafes and Restaurants,144.96686,-37.82173
2019,Wonder sushi Melbourne,Takeaway Food Services,144.96511,-37.822559999999996
2019,Southbank Noodle Box,Takeaway Food Services,144.96511,-37.822559999999996
2019,Paris by night,Cafes and Restaurants,144.96511,-37.822559999999996
2019,Sopranos,Cafes and Restaurants,144.96511,-37.822559999999996
2019,Broad Bean Organic Grocer,Fruit and Vegetable Retailing,144.96658,-37.82249
2019,Saporito Cafe Bar & Grill,Cafes and Restaurants,144.96626,-37.82261
2019,Let's Grind,Cafes and Restaurants,144.96583,-37.82281
2019,Testing Ground,"Pubs, Taverns and Bars",144.96753,-37.82137
2019,Lisa Bolte dancers'  Lounge,Cafes and Restaurants,144.96737,-37.82197
2019,Bella kitchen and bar,Cafes and Restaurants,144.95963,-37.82568
2019,Matilda,Cafes and Restaurants,144.98145,-37.83428
2019,Botanical Hotel,Cafes and Restaurants,144.9817,-37.83432
2019,Gilson,Cafes and Restaurants,144.9817,-37.83432
2019,Bacash,Cafes and Restaurants,144.98195,-37.8343
2019,Domain Brasserie,Cafes and Restaurants,144.98203999999998,-37.834309999999995
2019,Baker D Chirico,Bakery Product Manufacturing (Non-factory based),144.98213,-37.83433
2019,Ichi Ichi Ku Izakaya,Cafes and Restaurants,144.98226,-37.834340000000005
2019,The Golden Triangle Restaurant,Cafes and Restaurants,144.98226,-37.834340000000005
2019,Entrecote - Paris Steakhouse & Winebar,Cafes and Restaurants,144.98049,-37.83413
2019,Bistro Gitan,Cafes and Restaurants,144.97931,-37.837140000000005
2019,Sofitel Melbourne On Collins,Accommodation,144.9729235,-37.81376527
2019,Bar Nacional,Bar,144.94982290000002,-37.82046726
2019,Melbourne Museum,Museum,144.97373149999999,-37.80372847
2019,Fad Gallery,Bar,144.968335,-37.8112354
2019,"Club 23, Crown Melbourne",Nightclub,144.9601749,-37.82243273
2019,Festival Hall,Performance space,144.9461726,-37.81143777
2019,Union Electric,Bar,144.9666889,-37.81177326
2019,Charlie's Bar, ,144.9610159,-37.81325335
2019,Live Performance Australia,Multi-use,144.962078,-37.81840835
2019,Queen Victoria Market,Performance space,144.9575349,-37.80618853
2019,Platform One,Nightclub,144.9623231,-37.81914828
2019,Mesa Verde,Bar,144.96505249999998,-37.81204087
2019,Seamstress Restaurant and Bar,Bar,144.9689575,-37.81046225
2019,European Bier Café,bar,144.97110419999998,-37.81285332
2019,Paris Cat Jazz Club,Venue,144.9607541,-37.81355853
2019,Clique Bar,Nightclub,144.957393,-37.81961099
2019,Bass Lounge, ,144.96993480000003,-37.81211909
2019,The Black Rabbit,Nightclub,144.9612023,-37.81650699
2019,Regent Theatre,Theatre,144.967538,-37.81534585
2019,Therapy Nightclub  at Crown,Nightclub,144.9574145,-37.82381122
2019,Alumbra,Nightclub,144.943835,-37.81656882
2019,The Last Chance Rock & Roll Bar,Venue,144.9585523,-37.80601961
2019,AIM (Australian Institute of Music),Recording,144.9562246,-37.81726159
2019,St Michael's Uniting Church,Church,144.9693521,-37.81452692
2019,The Kelvin Club, ,144.9688372,-37.8132351
2019,QV Melbourne,Bar,144.96467180000002,-37.8110354
2019,Angel Music Bar,Bar,144.9725675,-37.81134962
2019,The Athenaeum, ,144.9674691,-37.81509906
2019,San Marco Social Club,Community hall,144.9731763,-37.79503513
2019,The Comedy Theatre,Theatre,144.9698959,-37.81021736
2019,Turf Bar,Bar,144.9607534,-37.81553892
2019,Cherry Bar,Venue,144.970897,-37.81537653
2019,University of Melbourne,Performance space,144.9604735,-37.79991021
2019,Victorian Arts Centre Trust,Multi-use,144.968888,-37.82144365
2019,Eden Bar,Nightclub,144.9677712,-37.81248789
2019,Lustre Bar,Bar,144.965621,-37.81675634
2019,Roxanne Bar,Venue,144.96856090000003,-37.81229008
2019,Athenaeum Theatre,Theatre,144.9673102,-37.81509631
2019,The Palms At Crown,Bar,144.9600572,-37.82237606
2019,The Bodega,Bar,144.9710336,-37.81088908
2019,Max Bar and Restaurant,Bar,144.9611947,-37.81347367
2019,Abbey Road Institute,Recording,144.9663653,-37.82734192
2019,Blue Diamond, ,144.96081999999998,-37.81569453
2019,Pan Pacific Melbourne,Accommodation,144.9509892,-37.82511036
2019,Lion Hotel at Melbourne Central,Bar,144.96260890000002,-37.81049466
2019,The Drunken Poet,Bar,144.9556082,-37.80669547
2019,Urban Central Backpackers,Venue,144.9575823,-37.82795248
2019,Bond Lounge Bar,Nightclub,144.9628289,-37.81818043
2019,Carlton Yacht Club, ,144.96723899999998,-37.79997064
2019,Melbourne Town Hall,Performance space,144.9664536,-37.81491254
2019,Mercury Lounge,Nightclub,144.9600159,-37.82242997
2019,Crown Casino,Casino,144.96013359999998,-37.82248664
2019,The Forum Theatre,Venue,144.9694951,-37.81672152
2019,Eau de Vie,Bar,144.97181319999999,-37.81602795
2019,Velvet Bar,Bar,144.9574646,-37.82371881
2019,Inflation Nightclub/Top Yard Rooftop Bar,Nightclub,144.9570865,-37.81895269
2019,The Langham,Hotel,144.98562040000002,-37.8344487
2019,Duke Of Kent Hotel,Venue,144.9604994,-37.81071423
2019,Victoria Star Cruises,Venue,144.9423024,-37.81738056
2019,The Botanical,Hotel,144.9817926,-37.83414392
2019,City Library,Library,144.9658122,-37.81686851
2019,Euro House,Nightclub,144.9682176,-37.81115429999999
2019,Level 3 at Crown,Nightclub,144.9600541,-37.82248527
2019,Fiftyfive,Bar,144.9642232,-37.816976600000004
2019,GoGo Bar,Bar,144.9703604,-37.81553872
2019,Asian Beer Café,Bar,144.9634082,-37.81016156
2019,Flinders Station Hotel Backpackers,Hotel,144.9644989,-37.81739448
2019,Town Hall Hotel,Hotel,144.9492425,-37.80422448
2019,Sticky Institute,Bar,144.9660829,-37.81780039
2019,Basement Discs,Performance space,144.9643969,-37.81539881
2019,Capitano,Hotel,144.97050819999998,-37.79645167
2019,Federation Square,Performance space,144.9689659,-37.81839878
2019,The Woolshed,Hotel,144.943994,-37.81657159
2019,Witches In Britches,Amusement/Theme Venue,144.9526862,-37.80900975
2019,CQ Melbourne,Nightclub,144.9609037,-37.81589018
2019,Colour Nightclub,Nightclub,144.96113590000002,-37.80447487
2019,Testing Grounds,Bar,144.9675571,-37.82122195
2019,Trapt Bar and Escape Rooms, ,144.9614075,-37.81267566
2019,Hopscotch Urban Beer Bar,Bar,144.96374450000002,-37.82109278
2019,East Melbourne Library,Library,144.9863774,-37.81527551
2019,Highlander Bar,Bar,144.9580106,-37.81969181
2019,The Red Hummingbird,Bar,144.9672238,-37.81048859
2019,Good Heavens,Bar,144.97105280000002,-37.81207865
2019,Berlin Bar,Bar,144.96837649999998,-37.81115704
2019,InterContinental Melbourne The Rialto,Accommodation,144.95792590000002,-37.81812958
2019,Whitehart Bar, ,144.9618357,-37.81255177
2019,AAMI Park,Performance space,144.9825546,-37.82396877
2019,Munich Brauhaus,Hotel,144.95043330000001,-37.82407577
2019,Robot Bar,Bar,144.9637045,-37.81710897
2019,Australian Centre for the Moving Image (ACMI),Multi-use,144.9690867,-37.81834623
2019,Sheraton Hotel Melbourne,Accommodation,144.97264919999998,-37.81264603
2019,P.J. O'Brien's,Hotel,144.966418,-37.82033398
2019,Wonderland Under the Melbourne Star,Amusement/Theme Venue,144.9381841,-37.81170826
2019,The Lui Bar, ,144.9571433,-37.81835318
2019,Café Segovia, ,144.96431669999998,-37.81530881
2019,Curtin House,Bar,144.9651337,-37.81197919
2019,The Sub Club, ,144.9643399,-37.81739173
2019,Union House Theatre University of Melbourne,Public University/College,144.9606324,-37.79991296
2019,Max Watt's,Venue,144.96600930000002,-37.81474151
2019,Church of All Nations,Church,144.9687595,-37.79596223
2019,The Emerald Peacock,Bar,144.9655499,-37.81146925
2019,The Croft Institute,Nightclub,144.9691239,-37.81205274
2019,Baroq House, ,144.96404850000002,-37.81119498
2019,XE54 Nightclub, ,144.9574234,-37.82794972
2019,Arts Centre Melbourne,Performance space,144.968885,-37.82155286
2019,National Gallery of Victoria,Amusement/Theme Venue,144.96956930000002,-37.8228987
2019,Exford Hotel,Hotel,144.96743869999997,-37.81176295
2019,Insignia On Flinders,Bar,144.95772240000002,-37.82013879
2019,Immigration Museum,Museum,144.96049299999999,-37.81931971
2019,New Market Studios, ,144.9476192,-37.80085694
2019,Club Voltaire,Venue,144.95011530000002,-37.80432381
2019,The Butterfly Club, ,144.96536899999998,-37.81569096
2019,Colonial Hotel/Brown Alley Night Club,Hotel,144.9550937,-37.81460565
2019,RMIT University,Gallery,144.9650363,-37.8090971
2019,Trades Hall,Bar,144.96605580000002,-37.80683784
2019,Bird's Basement,Venue,144.95679719999998,-37.81120983
2019,The Royal Melbourne Hotel, ,144.9551428,-37.81669851
2019,The Plenary Hall,Multi-use,144.95602319999998,-37.82362714
2019,Disco Bar,Bar,144.9590246,-37.80871597
2019,Ormond Hall,Performance space,144.94163319999998,-37.78783638
2019,Margaret Court Arena,Performance space,144.9779329,-37.82259001
2019,Victoria University,Multi-use,144.95490180000002,-37.81498069
2019,Library at The Dock,Multi-use,144.9407561,-37.81987305
2019,Sidney Myer Music Bowl, ,144.97482030000003,-37.82300094
2019,The Barre,Bar,144.96900569999997,-37.82150031
2019,Co.,Nightclub,144.957813,-37.82363502
2019,Young & Jackson,Hotel,144.9672103,-37.81736433
2019,All Nations Backpackers Bar/Ubar, ,144.9550988,-37.82071952
2019,Spaghetti Tree Restaurant,Bar,144.9714825,-37.81195322
2019,RMIT Student Union (RMIT Village),Public University/College,144.9561741,-37.80095037
2019,Groove Live Bar and Terrace, ,144.95730559999998,-37.82371605
2019,401 The Order,Bar,144.9633771,-37.80903643
2019,Off The Hip Records,Multi-use,144.96126840000002,-37.81817022
2019,Fabrique Bar,Nightclub,144.95944609999998,-37.82629052
2019,Spice Market,Nightclub,144.96956540000002,-37.81548539
2019,Sokol Melbourne,Hotel,144.9507603,-37.8033201
2019,fortyfive downstairs,Bar,144.9729815,-37.81476782
2019,Speakeasy HQ,Theatre,144.9569663,-37.82035793
2019,The Comic's Lounge,Venue,144.9495408,-37.80449837
2019,170 Russell/Billboard Nightclub,Nightclub,144.9679367,-37.81205225
2019,Meat Market Art Centre,Theatre,144.9537282,-37.80159051
2019,Alexandra Gardens,Performance space,144.9718557,-37.82080258
2019,The Carlton,Hotel,144.96761669999998,-37.81309470000001
2019,Tramp Bar,Nightclub,144.9574698,-37.819775799999995
2019,Southbank Library at Boyd,Library,144.961072,-37.82531715
2019,The Irish Times Pub,Bar,144.9604635,-37.81619295
2019,Building 8,Multi-use,144.9636252,-37.80877876
2019,The Toff in Town,Venue,144.9652115,-37.81204362
2019,The Princess Theatre,Theatre,144.9725545,-37.810683700000006
2019,Shed 14/Peninsula,Performance space,144.9449729,-37.81596806
2019,Melbourne Recital Centre,Performance space,144.9672846,-37.82430328
2019,Melbourne Zoo,Performance space,144.95317340000003,-37.78535415
2019,The Crafty Squire,Hotel,144.9682966,-37.81364054
2019,Gin Palace,Bar,144.9674488,-37.81385598
2019,Kathleen Syme Library and Community Centre,Multi-use,144.9654894,-37.79861751
2019,Assembly Hall,Performance space,144.96831819999997,-37.81482479
2019,Rod Laver Arena,Performance space,144.97777390000002,-37.82258728
2019,Melbourne Showgrounds,Amusement/Theme Venue,144.91438,-37.78040735
2019,West Space Inc,Multi-use,144.9669503,-37.81328852
2019,Soho Restaurant and Bar, ,144.9635855,-37.82109003
2019,The Metropolitan Hotel,Hotel,144.9567624,-37.8129114
2019,Ferdydurke,Bar,144.96535319999998,-37.81152723
2019,The Hotel Windsor,Hotel,144.97313630000002,-37.81195937
2019,Wolfs Lair,Bars & Pubs,144.96716999999998,-37.797509999999996
2019,Eva on Drummond,Bars & Pubs,144.96927,-37.797709999999995
2019,E J Whitten Bar,Bars & Pubs,144.94746999999998,-37.81649
2019,Locker Room Club Bar,Bars & Pubs,144.94746999999998,-37.81649
2019,Legends Bar,Bars & Pubs,144.94746999999998,-37.81649
2019,Bar Nicional,Bars & Pubs,144.95008,-37.82071
2019,Hightail,Bars & Pubs,144.94986,-37.821290000000005
2019,The Flying Angel Club,Bars & Pubs,144.95134,-37.82247
2019,Cohen Cellars Wine Bar,Bars & Pubs,144.98561999999998,-37.81005
2019,Bond Bar,Bars & Pubs,144.96306,-37.81815
2019,Dreams Gentlemen's Club,Bars & Pubs,144.96461000000002,-37.818059999999996
2019,Bartronica,Bars & Pubs,144.96323,-37.81785
2019,Candela Nuevo,Bars & Pubs,144.96271000000002,-37.81859
2019,Mon Bijou,Bars & Pubs,144.96838,-37.816359999999996
2019,Forum Theatre Bar,Bars & Pubs,144.96939,-37.81649
2019,Whiskey Den,Bars & Pubs,144.96925,-37.81599
2019,Bar Americano,Bars & Pubs,144.9656,-37.81483
2019,Hana,Bars & Pubs,144.96715,-37.8139
2019,Cabinet Bar,Bars & Pubs,144.9662,-37.81418
2019,Murmur,Bars & Pubs,144.96185,-37.81381
2019,Alto Event Space,Bars & Pubs,144.96329,-37.8136
2019,Mural Hall,Bars & Pubs,144.96383,-37.81345
2019,Black Opal,Bars & Pubs,144.96501,-37.8131
2019,Cocoon Bar,Bars & Pubs,144.96501,-37.8131
2019,Heros Rooftop Bar,Bars & Pubs,144.96761,-37.8127
2019,Stars KTV and Lounge,Bars & Pubs,144.96769,-37.81268
2019,Zinc at Federation Square,Bars & Pubs,144.96982,-37.81779
2019,Transport Hotel,Bars & Pubs,144.96982,-37.81779
2019,Trapt Bar & Escape Rooms,Bars & Pubs,144.96145,-37.81288
2019,Mezcalito Agave Bar,Bars & Pubs,144.96555,-37.81158
2019,Shanghai Club,Bars & Pubs,144.96559,-37.8121
2019,Goldilocks,Bars & Pubs,144.96515,-37.811809999999994
2019,The Toff In Town,Bars & Pubs,144.96527,-37.81199
2019,Rooftop Cinema & Bar,Bars & Pubs,144.96527,-37.81199
2019,La La Land,Bars & Pubs,144.96034,-37.81187
2019,The Meeting Place,Bars & Pubs,144.96146000000002,-37.81122
2019,Alchemist's Refuge,Bars & Pubs,144.95994,-37.81167
2019,Hoyts,Bars & Pubs,144.96277,-37.81051
2019,Party World,Bars & Pubs,144.96277,-37.81051
2019,Mui Karaoke,Bars & Pubs,144.96436,-37.81143
2019,Albion Hotel,Bars & Pubs,144.94855,-37.7989
2019,Victoria Hotel,Bars & Pubs,144.9557,-37.80563
2019,McMahons Hotel,Bars & Pubs,144.94699,-37.8074
2019,Flemington & Kensington RSL Club,Bars & Pubs,144.9322,-37.789320000000004
2019,Bonehead Brewing,Bars & Pubs,144.93518999999998,-37.79045
2019,Henry St Brewhouse,Bars & Pubs,144.93434,-37.7981
2019,Island Somewhere/Pinball Paradise,Bars & Pubs,144.95784,-37.80968
2019,Kicks,Bars & Pubs,144.96086,-37.80831
2019,Blue Moon Bar,Bars & Pubs,144.9661,-37.80748
2019,UBar,Bars & Pubs,144.95533999999998,-37.82071
2019,Insignia on Flinders,Bars & Pubs,144.95766,-37.82006
2019,Spearmint Rhino Gentlemen's Club,Bars & Pubs,144.95771000000002,-37.81978
2019,Jack & Bones,Bars & Pubs,144.97083,-37.81561
2019,White Lane by Food & Desire,Bars & Pubs,144.97329,-37.8149
2019,HiHou,Bars & Pubs,144.9741,-37.81455
2019,KSR Art Bar,Bars & Pubs,144.95715,-37.81875
2019,RU-CO,Bars & Pubs,144.96988000000002,-37.81508
2019,GG EZ Bar,Bars & Pubs,144.96098,-37.81638
2019,CitiClub On Queen Hotel,Bars & Pubs,144.96063,-37.81581
2019,Da Ha,Bars & Pubs,144.96063,-37.81581
2019,Romeo Lane,Bars & Pubs,144.97138,-37.81155
2019,Double Happiness Bar / New Gold Mountain,Bars & Pubs,144.97126,-37.81118
2019,The Men's Gallery,Bars & Pubs,144.95449,-37.8149
2019,Holey Moley Golf Club,Bars & Pubs,144.9547,-37.81534
2019,Playground,Bars & Pubs,144.96832,-37.811
2019,Euro House / Pulp Club,Bars & Pubs,144.96839,-37.81113
2019,House of Maximon / Berlin Bar,Bars & Pubs,144.96839,-37.81113
2019,Hotel Sophia,Bars & Pubs,144.9542,-37.81368
2019,Little Lon Distilling Co.,Bars & Pubs,144.97073,-37.8092
2019,Little Jax,Bars & Pubs,144.96322,-37.80904
2019,Karaoke Box,Bars & Pubs,144.96725,-37.80829
2019,The Backlot Studios,Bars & Pubs,144.95656,-37.82788
2019,The Cloakroom Bar,Bars & Pubs,144.95825,-37.82712
2019,Waterslide Bar,Bars & Pubs,144.9663,-37.82071
2019,R Bar by Rockpool,Bars & Pubs,144.95835,-37.82315
2019,The Pub at Crown,Bars & Pubs,144.95835,-37.82315
2019,Jackpot Bar,Bars & Pubs,144.95835,-37.82315
2019,Club 23,Bars & Pubs,144.95835,-37.82315
2019,Lumia Bar,Bars & Pubs,144.95835,-37.82315
2019,Atrium Bar,Bars & Pubs,144.95835,-37.82315
2019,Kingpin Bowling Crown / Playtime,Bars & Pubs,144.95861000000002,-37.825759999999995
2019,Flemington Bridge Railway Station,Transport,144.9392778,-37.78816459
2019,Council House 2 (CH2),Mixed Use,144.9666384,-37.81425914
2019,The Melbourne Athenaeum Library,Place Of Assembly,144.96729130000003,-37.81488558
2019,Carlton Gardens South,Leisure/Recreation,144.9712665,-37.80606846
2019,St Francis Church,Place of Worship,144.9624226,-37.81188478
2019,Wesley Church,Place of Worship,144.96816819999998,-37.81015764
2019,St Augustines Church,Place of Worship,144.95486200000002,-37.81697414
2019,St James Church,Place of Worship,144.9524686,-37.81012812
2019,St Mary's Anglican Church,Place of Worship,144.9537615,-37.80316637
2019,Romanian Orthodox,Place of Worship,144.9669864,-37.80523073
2019,Welsh Presbyterian Church,Place of Worship,144.9598733,-37.81044788
2019,Church of Christ,Place of Worship,144.9638892,-37.81045241
2019,Scots Church,Place of Worship,144.96855109999998,-37.81456878
2019,Greek Orthodox Church,Place of Worship,144.9782591,-37.80880647
2019,St Peter's Eastern Hill,Place of Worship,144.97525919999998,-37.80970867
2019,Lutheran Trinity Church,Place of Worship,144.9757295,-37.81097571
2019,Holy Trinity,Place of Worship,144.98319730000003,-37.81406671
2019,St Johns Lutheran Church,Place of Worship,144.96712109999999,-37.82093997
2019,North Melbourne Uniting,Place of Worship,144.9476715,-37.80355385
2019,Melbourne Unitarian Church,Place of Worship,144.98466489999998,-37.81144878
2019,All Nations Uniting Church,Place of Worship,144.9689811,-37.79591553
2019,Our Lady of Lebanon Church,Place of Worship,144.9693347,-37.80257665
2019,St Michaels,Place of Worship,144.9453995,-37.79405127
2019,Ukranian Catholic Cathedral,Place of Worship,144.9443135,-37.79630846
2019,St Alban Anglican Church,Place of Worship,144.94161450000001,-37.79421695
2019,Christ Church Kensington,Place of Worship,144.9272957,-37.79321095
2019,Holy Rosary,Place of Worship,144.92836210000002,-37.79480874
2019,Collins Street Baptist Church,Place of Worship,144.9680725,-37.81470119
2019,St Thomas Aquinas Church,Place of Worship,144.9768091,-37.83530769
2019,South Yarra Presbyterian Church,Place of Worship,144.985627,-37.84074736
2019,The Parish of Christ Church South Yarra,Place of Worship,144.9860094,-37.83862705
2019,Melbourne Private Hospital,Health Services,144.9572884,-37.79831113
2019,East Melbourne Synagogue,Place of Worship,144.9742219,-37.80911373
2019,Victoria Police,Community Use,144.9664868,-37.8164849
2019,Melbourne Visitor Booth,Community Use,144.9644259,-37.81395251
2019,State Netball Hockey Centre,Leisure/Recreation,144.947581,-37.785786
2019,University Square,Leisure/Recreation,144.9603983,-37.80041071
2019,Port of Melbourne,Transport,144.9175343,-37.81373844
2019,Royal Park Golf Course,Leisure/Recreation,144.9563091,-37.78191713
2019,Powlett Reserve,Leisure/Recreation,144.9872757,-37.81169299
2019,Melbourne General Cemetery,Community Use,144.965786,-37.789189
2019,Carlton Football Club,Leisure/Recreation,144.9619678,-37.78408644
2019,Visy Park,Leisure/Recreation,144.9619826,-37.78343039
2019,Carlton Gardens Primary School,Education Centre,144.9694063,-37.80209538
2019,Carlton Primary School,Education Centre,144.97014730000004,-37.79590798
2019,Carlton Gardens North,Leisure/Recreation,144.9719976,-37.80176908
2019,Old Melbourne Gaol Crime & Justice Experience,Place Of Assembly,144.9654639,-37.80776441
2019,Kings Domain,Leisure/Recreation,144.9741079,-37.82552398
2019,Melbourne Grammar School,Education Centre,144.97628500000002,-37.8342561
2019,Wesley College,Education Centre,144.9822278,-37.84852018
2019,FairFax Studio,Place Of Assembly,144.9688362,-37.82166846
2019,Playhouse,Place Of Assembly,144.9683378,-37.82181246
2019,State Theatre,Place Of Assembly,144.9684696,-37.82128063
2019,University of Melbourne (VCA and Music),Education Centre,144.9693325,-37.82411377
2019,St Martins Youth Arts Centre,Place Of Assembly,144.98114219999997,-37.83524295
2019,Flemington Racecourse,Leisure/Recreation,144.912143,-37.79080826
2019,Southern Cross Railway Station,Transport,144.9529447,-37.81816331
2019,Treasury Gardens,Leisure/Recreation,144.97595230000002,-37.81439936
2019,University High School,Education Centre,144.9560344,-37.79731362
2019,State Library Victoria,Community Use,144.9643303,-37.80998522
2019,Treasury Reserve,Mixed Use,144.9752368,-37.81291788
2019,Old Treasury Building,Office,144.9744236,-37.81323717
2019,Epworth Freemasons Hospital : Medical Centre,Health Services,144.9823368,-37.80934446
2019,Batman Park,Leisure/Recreation,144.9566658,-37.82184609
2019,Australian Red Cross,Office,144.95263590000002,-37.7990921
2019,Melbourne Magistrates Court,Community Use,144.95684619999997,-37.81361477
2019,Flagstaff Railway Station,Transport,144.95631819999997,-37.81223565
2019,Supreme Court,Community Use,144.95789399999998,-37.81414942
2019,Richmond Football Club,Leisure/Recreation,144.9881563,-37.821674
2019,Melbourne Cricket Ground (MCG),Leisure/Recreation,144.98340290000002,-37.81949216
2019,Australian Broadcasting Corporation (ABC),Office,144.9665514,-37.82381332
2019,Melbourne Convention Centre,Place Of Assembly,144.95228830000002,-37.82490405
2019,Polly Woodside,Place Of Assembly,144.95347809999998,-37.82425743
2019,Melbourne International Karting Complex,Vacant Land,144.9138229,-37.83107464
2019,Melbourne International Shooting Club,Leisure/Recreation,144.9134158,-37.82928449
2019,Southgate Arts and Leisure Precinct,Mixed Use,144.96598909999997,-37.82022458
2019,Australian Centre for Contemporary Art,Place Of Assembly,144.9672529,-37.82660454
2019,Malthouse Theatre,Place Of Assembly,144.9669368,-37.8271768
2019,St Patricks Cathedral,Place of Worship,144.9759015,-37.8101141
2019,Victorian Arts Centre,Place Of Assembly,144.96883730000002,-37.82199473
2019,Parliament House,Office,144.9737264,-37.81124666
2019,Former Royal Mint,Office,144.9570555,-37.81218387
2019,DFO South Wharf,Mixed Use,144.9497943,-37.8248874
2019,Queen Victoria Gardens,Leisure/Recreation,144.97104950000002,-37.82163812
2019,The Royal Victorian Eye & Ear Hospital,Health Services,144.97626830000002,-37.80875228
2019,SBS (Special Broadcasting Service),Office,144.9687406,-37.81769212
2019,The Ian Potter Centre: NGV Australia,Place Of Assembly,144.969899,-37.81748314
2019,Thoroughbred Racing Gallery,Place Of Assembly,144.9839701,-37.81886627
2019,New Quay,Leisure/Recreation,144.9416179,-37.81521788
2019,Central City Studios,Purpose Built,144.9356553,-37.81423185
2019,Channel 7 - Melbourne Broadcast Centre,Purpose Built,144.9458233,-37.81585723
2019,Docklands Park,Leisure/Recreation,144.94678169999997,-37.82099568
2019,Waterfront City,Mixed Use,144.9391369,-37.81505666
2019,Harbour Town,Vacant Land,144.9381238,-37.81392563
2019,New Quay Marina,Transport,144.9422837,-37.81529255
2019,Central Pier,Place Of Assembly,144.943475,-37.81651773
2019,Melbourne Star Observation Wheel,Leisure/Recreation,144.9375889,-37.81161637
2019,Point Park,Leisure/Recreation,144.94210230000002,-37.82335227
2019,Kensington Primary School,Education Centre,144.9271087,-37.7925235
2019,Newmarket Reserve,Leisure/Recreation,144.92297209999998,-37.78784733
2019,Royal Womens Hospital,Health Services,144.95489730000003,-37.79888925
2019,Kangan Batman Tafe,Education Centre,144.9489085,-37.82218182
2019,Fox Classic Car Collection,Place Of Assembly,144.9484967,-37.82137443
2019,The Mission To Seafarers Victoria,Specialist Residential Accommodation,144.95125480000002,-37.82249960000001
2019,Railway Good Shed No 2,Vacant Land,144.9513789,-37.82113713
2019,Wonderland Park,Leisure/Recreation,144.9368337,-37.81169454
2019,Melbourne Park,Leisure/Recreation,144.9787358,-37.8209086
2019,Hisense Arena,Leisure/Recreation,144.98183480000003,-37.82311
2019,IMAX Melbourne,Place Of Assembly,144.9706399,-37.80343156
2019,Melbourne Theatre Company,Community Use,144.9682974,-37.82393038
2019,MTC Theatre,Place Of Assembly,144.96817439999998,-37.82426618
2019,Elisabeth Murdoch Hall,Community Use,144.967451,-37.82397337
2019,NGV International,Community Use,144.9693425,-37.8230135
2019,Hamer Hall,Place Of Assembly,144.96799209999998,-37.8199901
2019,Birrarung Marr,Leisure/Recreation,144.9731467,-37.81806108
2019,Artplay,Leisure/Recreation,144.9715426,-37.81841988
2019,Riverslide Skate Park,Leisure/Recreation,144.9729518,-37.82078871
2019,Parliament Railway Station,Transport,144.9730173,-37.81160618
2019,Richmond Railway Station (Richmond) - Train stop,Transport,144.98940080000003,-37.82389927
2019,Jolimont-MCG Railway Station (East Melbourne) - Train stop,Transport,144.983641,-37.81656518
2019,North Melbourne Recreation Reserve,Leisure/Recreation,144.9414521,-37.79883453
2019,J.J Holland Park,Leisure/Recreation,144.92383710000001,-37.79823588
2019,Macaulay Railway Station (North Melbourne) - Train stop,Transport,144.9361908,-37.794964
2019,Kensington Railway Station,Transport,144.9307102,-37.79391401
2019,South Kensington Railway Station,Transport,144.9258377,-37.79972705
2019,Royal Park,Leisure/Recreation,144.9538342,-37.79061743
2019,Royal Childrens Hospital,Health Services,144.9500483,-37.79420608
2019,Royal Park Railway Station,Transport,144.9516678,-37.78126843
2019,Princes Park,Leisure/Recreation,144.96111519999997,-37.78701617
2019,National Sports Museum,Place Of Assembly,144.9846698,-37.81895449
2019,Shrine of Rembrance Reserve,Leisure/Recreation,144.9736284,-37.8320734
2019,Shrine of Remembrance,Community Use,144.9734419,-37.830208
2019,Government House,Residential Accommodation,144.9766551,-37.82756359
2019,Royal Botanic Gardens,Leisure/Recreation,144.9808504,-37.83066316
